disease,disease_cui,label,label_cui,score,label_semantic_type,label_nct_count,label_nct,label bucket
covid-19,C5203670,aneurysm repair,C0189661,0.072217224,therapeutic or preventive procedure,5.0,NCT03165279  NCT03061487  NCT03499431  NCT02372214  NCT01970605,have_had
covid-19,C5203670,subclinical status epilepticus,C0751522,0.07008596,disease or syndrome,1.0,NCT01343537,have_had
covid-19,C5203670,skin lesions,C0037284,0.06875397999999999,disease or syndrome,1.0,NCT04246125,have_had
covid-19,C5203670,artery diseases,C0852949,0.06731492,disease or syndrome,1.0,NCT01178710,have_had
covid-19,C5203670,aneurysmectomy,C0189598,0.060320925000000004,therapeutic or preventive procedure,1.0,NCT03061487,have_had
covid-19,C5203670,cerebral infarction,C0007785,0.05843216,disease or syndrome,1.0,NCT01840761,have_had
covid-19,C5203670,aortic rupture,C0003496,0.05776646,disease or syndrome,1.0,NCT04224675,have_had
covid-19,C5203670,neurovascular disorder,C3898144,0.05235244,disease or syndrome,2.0,NCT04305626  NCT04305704,have_had
covid-19,C5203670,q-fever,C0034362,0.04912634,disease or syndrome,1.0,NCT01450501,have_had
covid-19,C5203670,invasive treatment,C0683468,0.047604384,therapeutic or preventive procedure,2.0,NCT01756833  NCT02638701,have_had
covid-19,C5203670,subarachnoid hemorrhage,C0038525,0.039726939999999995,disease or syndrome,7.0,NCT01664520  NCT01343537  NCT00905931  NCT01420991  NCT01840761  NCT00282893  NCT00029133,have_had
covid-19,C5203670,surgical reconstruction,C0524865,0.027284922,therapeutic or preventive procedure,1.0,NCT01970605,have_had
covid-19,C5203670,infected aneurysm,C0002950,0.0264319,disease or syndrome,1.0,NCT01450501,have_had
covid-19,C5203670,epileptic,C0014544,0.02626488,disease or syndrome,1.0,NCT00972790,have_had
covid-19,C5203670,surgical menopause,C0740421,0.022551300000000003,disease or syndrome,1.0,NCT01756833,have_had
covid-19,C5203670,neurological monitoring,C0150281,0.020053737,therapeutic or preventive procedure,1.0,NCT01343537,have_had
covid-19,C5203670,graft failure,C1262018,0.018892811,pathologic function,1.0,NCT01970605,have_had
covid-19,C5203670,vasospasm,C0085616,0.018189332000000002,pathologic function,4.0,NCT01840761  NCT00905931  NCT01343537  NCT00282893,have_had
covid-19,C5203670,embolization procedure,C0013931,0.017781345,therapeutic or preventive procedure,1.0,NCT02848612,have_had
covid-19,C5203670,heart surgery,C0018821,0.015921486,therapeutic or preventive procedure,1.0,NCT01178710,have_had
covid-19,C5203670,cerebral angiography,C0007767,0.015331344,diagnostic procedure,1.0,NCT03145701,have_had
covid-19,C5203670,traditional chinese medicine,C1515884,0.014954553,therapeutic or preventive procedure,1.0,NCT01840761,have_had
covid-19,C5203670,brain surgery,C0195775,0.013796010000000001,therapeutic or preventive procedure,1.0,NCT00972790,have_had
covid-19,C5203670,"surgery, skin",C3266910,0.013741488000000001,therapeutic or preventive procedure,1.0,NCT03073889,have_had
covid-19,C5203670,thoracotomy,C0039991,0.012445101,therapeutic or preventive procedure,1.0,NCT00874250,have_had
covid-19,C5203670,malignancy,C0006826,0.011707014,neoplastic process,1.0,NCT01970605,have_had
covid-19,C5203670,vascular injury,C0178324,0.01100277,injury or poisoning,1.0,NCT00905931,have_had
covid-19,C5203670,brain mri,C4028269,0.23208297,diagnostic procedure,57.0,NCT00001669  NCT00037102  NCT00043264  NCT00094172  NCT00104143  NCT00147446  NCT00176592  NCT00228228  NCT00395317  NCT00461396  NCT00468182  NCT00469378  NCT00501943  NCT00617383  NCT00818103  NCT00942214  NCT01023074  NCT01031199  NCT01099930  NCT01271699  NCT01333501  NCT01380041  NCT01440101  NCT01489254  NCT01728922  NCT01764737  NCT01767493  NCT01838668  NCT01865357  NCT01906684  NCT02117375  NCT02290587  NCT02301572  NCT02403570  NCT02423083  NCT02485223  NCT02511028  NCT02523703  NCT02601885  NCT02618902  NCT02760056  NCT02784210  NCT03073603  NCT03087136  NCT03092544  NCT03113162  NCT03122652  NCT03269175  NCT03368677  NCT03541226  NCT03586986  NCT03600779  NCT03887065  NCT03999788  NCT04075266  NCT04145284  NCT04157283,have_had
covid-19,C5203670,postoperative complications,C0032787,0.010492678,pathologic function,1.0,NCT03073889,have_had
covid-19,C5203670,aortic anastomosis,C2609076,0.009631674000000002,therapeutic or preventive procedure,1.0,NCT01653769,have_had
covid-19,C5203670,detachment,C0595950,0.0075790399999999996,pathologic function,1.0,NCT04499508,have_had
covid-19,C5203670,migraine,C0149931,1.56872264,disease or syndrome,71.0,NCT00298805  NCT00212810  NCT04182659  NCT01917474  NCT04352218  NCT03280342  NCT01581281  NCT01172405  NCT03185130  NCT00231595  NCT02697071  NCT01545466  NCT04287140  NCT02742272  NCT03472872  NCT01687101  NCT04529356  NCT01726920  NCT02655523  NCT01946126  NCT00210821  NCT03886012  NCT00297375  NCT01736774  NCT04012047  NCT01213056  NCT01513291  NCT01667679  NCT00732108  NCT04284501  NCT01357798  NCT00261469  NCT02357381  NCT00298142  NCT01216358  NCT02518464  NCT04138316  NCT03030794  NCT00510172  NCT02747511  NCT02735343  NCT03166358  NCT01976611  NCT04218487  NCT00018811  NCT00600717  NCT01073787  NCT01618201  NCT00969995  NCT01896167  NCT00236561  NCT03472092  NCT01854580  NCT02953015  NCT03183791  NCT02473692  NCT02866084  NCT04509141  NCT00564408  NCT04151576  NCT03789370  NCT01338701  NCT02403687  NCT00236509  NCT01390324  NCT02709369  NCT00155129  NCT01184222  NCT00272896  NCT02266329  NCT01687660,have_had
covid-19,C5203670,tension headache,C0033893  C0723643,0.53239428,disease or syndrome|pharmacologic substance|organic chemical,17.0,NCT01854580  NCT01182051  NCT01011673  NCT00298142  NCT02887638  NCT03472872  NCT04352218  NCT01464983  NCT01736774  NCT04218487  NCT00018811  NCT01172405  NCT04091555  NCT01552798  NCT01618201  NCT00969995  NCT03166358,have_had
covid-19,C5203670,headache disorder,C0393735,0.44287132,disease or syndrome,21.0,NCT00159588  NCT00298142  NCT00852748  NCT00862095  NCT01073787  NCT01357798  NCT01545466  NCT01581281  NCT01667679  NCT01687660  NCT02473692  NCT02697071  NCT02734992  NCT03081416  NCT03166358  NCT03183791  NCT03472092  NCT04138316  NCT04222244  NCT04287140  NCT04352218,have_had
covid-19,C5203670,chronic headaches,C0151293,0.40707229999999994,disease or syndrome,14.0,NCT00389038  NCT00853138  NCT00956969  NCT01182051  NCT01213056  NCT01332864  NCT01664585  NCT02440997  NCT02467127  NCT02475005  NCT03790124  NCT04284501  NCT04339335  NCT04352218,have_had
covid-19,C5203670,daily headache,C3661947,0.30566666,disease or syndrome,9.0,NCT03472092  NCT01182051  NCT00389038  NCT02518464  NCT00212810  NCT01338701  NCT04051203  NCT02440997  NCT00135122,have_had
covid-19,C5203670,neck pain,C0007859,0.30329755999999997,sign or symptom,13.0,NCT00298142  NCT00457496  NCT01054378  NCT01736774  NCT01745705  NCT03606707  NCT03852355  NCT03869710  NCT04169646  NCT04222244  NCT04305223  NCT04401501  NCT04490798,have_had
covid-19,C5203670,post-dural puncture headache,C0751188,0.22003722,sign or symptom,5.0,NCT02122419  NCT02760862  NCT02962427  NCT03156049  NCT03790124,have_had
covid-19,C5203670,cervicogenic headache,C0458101,0.21520752,disease or syndrome,7.0,NCT00298142  NCT01736774  NCT02655523  NCT02887638  NCT03385889  NCT04305223  NCT04401501,have_had
covid-19,C5203670,angina pectoris,C0002962,0.19839494,sign or symptom,2.0,NCT00958776  NCT04218487,have_had
covid-19,C5203670,hypertension,C0020538,0.47725058,disease or syndrome,15.0,NCT00480181  NCT00488839  NCT00497952  NCT00501943  NCT00856518  NCT01555684  NCT01596881  NCT01758224  NCT02274935  NCT02466165  NCT03660618  NCT03944538  NCT04154579  NCT04175418  NCT04306939,have_had
covid-19,C5203670,shoulder pain,C0037011,0.1531486,sign or symptom,2.0,NCT01054378  NCT04490798,have_had
covid-19,C5203670,headache occurring,C0857361,0.14637538,sign or symptom,5.0,NCT01184222  NCT01664585  NCT03385889  NCT04051203  NCT04138316,have_had
covid-19,C5203670,chronic pain,C0150055,0.14345208,sign or symptom,12.0,NCT00853138  NCT01213056  NCT01316471  NCT01496378  NCT01591980  NCT01974791  NCT02709369  NCT02734992  NCT03166358  NCT03691272  NCT04043962  NCT04490798,have_had
covid-19,C5203670,tension,C0233494,0.142617816,mental or behavioral dysfunction,18.0,NCT01854580  NCT01182051  NCT01011673  NCT00298142  NCT02887638  NCT03472872  NCT04352218  NCT01464983  NCT01736774  NCT04218487  NCT01338701  NCT00018811  NCT01172405  NCT04091555  NCT01552798  NCT01618201  NCT00969995  NCT03166358,have_had
covid-19,C5203670,episodic tension-type headache,C0393737,0.1417177,disease or syndrome,2.0,NCT01011673  NCT01464983,have_had
covid-19,C5203670,heart failure,C0018801,0.13026766,disease or syndrome,3.0,NCT00958776  NCT03660618  NCT04287140,have_had
covid-19,C5203670,chronic obstructive pulmonary disease (copd),C0024117,0.1197777,disease or syndrome,0.0,,have_had
covid-19,C5203670,acute headache,C0744633,0.11390712,sign or symptom,5.0,NCT00632606  NCT02268058  NCT03066622  NCT03081416  NCT03951649,have_had
covid-19,C5203670,arthralgia,C0003862,0.1073935,sign or symptom,5.0,NCT00067249  NCT02758990  NCT02947022  NCT03030794  NCT04182659,have_had
covid-19,C5203670,back pain,C0004604,0.10049294,sign or symptom,8.0,NCT01687101  NCT02887638  NCT00450060  NCT01321190  NCT01974791  NCT01808664  NCT04490798  NCT00067249,have_had
covid-19,C5203670,nasal congestion,C0027424,0.09804998000000001,sign or symptom|pathologic function,3.0,NCT00378144  NCT00957996  NCT00958776,have_had
covid-19,C5203670,depression,C0011570,0.09199687999999999,sign or symptom|mental or behavioral dysfunction,11.0,NCT00067249  NCT01213056  NCT01854580  NCT02709369  NCT03308630  NCT03660618  NCT03783312  NCT04182659  NCT04183842  NCT04218487  NCT04529356,have_had
covid-19,C5203670,loss of memory,C0002622,0.08440522,sign or symptom|mental or behavioral dysfunction,2.0,NCT01194661  NCT02266329,have_had
covid-19,C5203670,disoriented,C0233407,0.07091582,sign or symptom,2.0,NCT01194661  NCT02266329,have_had
covid-19,C5203670,fasting,C0015663,0.06451449299999999,therapeutic or preventive procedure,5.0,NCT00263094  NCT00752921  NCT01148303  NCT02113111  NCT03429738,have_had
covid-19,C5203670,nausea,C0027497,0.0606452,sign or symptom,5.0,NCT00990574  NCT01464983  NCT02735343  NCT03886012  NCT04183842,have_had
covid-19,C5203670,cerebral blood flow,C0373440,0.057953382,diagnostic procedure,6.0,NCT00357864  NCT00374530  NCT00564408  NCT01637662  NCT01750723  NCT01896167,have_had
covid-19,C5203670,post concussion syndrome,C0546983,0.056312640000000004,disease or syndrome,5.0,NCT01194661  NCT03691272  NCT00862095  NCT02268058  NCT02266329,have_had
covid-19,C5203670,acupuncture,C0394664,0.053009684999999994,therapeutic or preventive procedure,5.0,NCT01338701  NCT01687660  NCT03426800  NCT04490798  NCT04509141,have_had
covid-19,C5203670,range of motion,C0150220,0.051894468,therapeutic or preventive procedure,4.0,NCT02953015  NCT03385889  NCT04222244  NCT04305223,have_had
covid-19,C5203670,manual therapy,C0454525,0.048806136,therapeutic or preventive procedure,5.0,NCT00298142  NCT02422862  NCT02953015  NCT03385889  NCT04401501,have_had
covid-19,C5203670,vasodilatation,C0595862,0.044165394,pathologic function,3.0,NCT00510172  NCT00564408  NCT03585894,have_had
covid-19,C5203670,mbsr,C4527300,0.035804088,therapeutic or preventive procedure,2.0,NCT01213056  NCT01545466,have_had
covid-19,C5203670,substance abuse,C0740858,0.030689388,mental or behavioral dysfunction,2.0,NCT02709369  NCT03163901,have_had
covid-19,C5203670,5 minutes,C0886384,0.030476565,therapeutic or preventive procedure,2.0,NCT00958776  NCT04220580,have_had
covid-19,C5203670,medical therapy,C0418981,0.029100195,therapeutic or preventive procedure,3.0,NCT00580307  NCT00862095  NCT04352218,have_had
covid-19,C5203670,rotation test,C0178091,0.026834171999999996,diagnostic procedure,2.0,NCT04222244  NCT04401501,have_had
covid-19,C5203670,electrical stimulation,C0013786,0.026549136,therapeutic or preventive procedure,2.0,NCT01000389  NCT01184222,have_had
covid-19,C5203670,craniotomy,C0010280,0.026011053000000003,therapeutic or preventive procedure,3.0,NCT01591980  NCT01806155  NCT02866409,have_had
covid-19,C5203670,chronic progressive multiple sclerosis,C0393665,1.9393922799999999,disease or syndrome,78.0,NCT00001934  NCT00004816  NCT00014755  NCT00040482  NCT00086671  NCT00087529  NCT00260741  NCT00298662  NCT00313976  NCT00436826  NCT00467584  NCT00607126  NCT00682929  NCT00695084  NCT00799890  NCT00881205  NCT00997438  NCT01031459  NCT01089686  NCT01097538  NCT01103583  NCT01144351  NCT01212094  NCT01259388  NCT01335633  NCT01339234  NCT01381354  NCT01411514  NCT01448252  NCT01450488  NCT01538225  NCT01684761  NCT01737372  NCT01765361  NCT01854359  NCT01915433  NCT01933802  NCT02048358  NCT02143167  NCT02166021  NCT02220933  NCT02364505  NCT02421731  NCT02518776  NCT02649985  NCT02726672  NCT02807285  NCT02874677  NCT02907177  NCT02936037  NCT03045380  NCT03113162  NCT03134716  NCT03147105  NCT03161028  NCT03222973  NCT03355365  NCT03396822  NCT03408093  NCT03493841  NCT03499314  NCT03593590  NCT03606460  NCT03653273  NCT03653585  NCT03691077  NCT03737812  NCT03737851  NCT03822858  NCT03933202  NCT03933215  NCT03951181  NCT03972306  NCT04178005  NCT04201470  NCT04230174  NCT04289909  NCT04304027,have_had
covid-19,C5203670,relapsing multiple sclerosis,C0856120,1.4460363600000001,disease or syndrome,200.0,NCT00246324  NCT00509145  NCT01339676  NCT00134563  NCT01707992  NCT02518776  NCT03593590  NCT02914964  NCT02294058  NCT03600779  NCT02939079  NCT02418897  NCT04410965  NCT01157728  NCT01354665  NCT02308670  NCT00942214  NCT00333138  NCT01489254  NCT00492765  NCT01093326  NCT01433250  NCT03250169  NCT00940719  NCT04061681  NCT02525874  NCT02117375  NCT01930799  NCT01647880  NCT01797965  NCT02673827  NCT03373344  NCT01863888  NCT02634307  NCT02425644  NCT00035529  NCT03949387  NCT00355134  NCT01457924  NCT01864148  NCT03944538  NCT01395316  NCT02076841  NCT04178005  NCT02048358  NCT00986960  NCT03177655  NCT04056897  NCT01198132  NCT01994018  NCT01144351  NCT02468765  NCT00381576  NCT01070823  NCT01081275  NCT03933202  NCT01067573  NCT01085318  NCT00151801  NCT03873389  NCT03983252  NCT00599274  NCT01480076  NCT02280096  NCT01005095  NCT02588053  NCT01156311  NCT01906684  NCT01641120  NCT00784836  NCT01791244  NCT04380220  NCT04062331  NCT00267319  NCT03243721  NCT02463318  NCT00537082  NCT01838668  NCT04075266  NCT01847287  NCT03933215  NCT00937677  NCT00958009  NCT01128075  NCT00525343  NCT02665221  NCT04236544  NCT01403376  NCT03135249  NCT02419638  NCT03516526  NCT04239820  NCT01377870  NCT01930708  NCT01006265  NCT02121444  NCT01767493  NCT03408093  NCT02904876  NCT01226745  NCT00324506  NCT01195857  NCT01768039  NCT04389970  NCT00079495  NCT01440101  NCT02499900  NCT00325988  NCT00206635  NCT01184833  NCT01333358  NCT02005237  NCT01874340  NCT00640328  NCT01199640  NCT00104143  NCT02769689  NCT01411514  NCT03322761  NCT01195870  NCT00751881  NCT00883337  NCT04201470  NCT00942591  NCT04230174  NCT00490906  NCT02509897  NCT02907177  NCT04157283  NCT00097188  NCT00753792  NCT03963492  NCT00217295  NCT01766063  NCT00662649  NCT03853746  NCT00340834  NCT02143167  NCT02090348  NCT02403947  NCT01416155  NCT01081782  NCT01514370  NCT04480853  NCT00735007  NCT02907281  NCT03369665  NCT03222973  NCT01071512  NCT00670449  NCT01895335  NCT04140305  NCT03193086  NCT01167426  NCT01122056  NCT02201108  NCT03737851  NCT01706055  NCT03029897  NCT01250678  NCT02004444  NCT01864941  NCT01973517  NCT04496804  NCT00240006  NCT02776072  NCT04150549  NCT01181115  NCT03961204  NCT01491100  NCT03108573  NCT03736902  NCT00618527  NCT03232073  NCT02225977  NCT03368664  NCT03606460  NCT03656055  NCT01101776  NCT00395317  NCT02442570  NCT01272128  NCT00436826  NCT00370071  NCT00004814  NCT03691077  NCT02649985  NCT03551275  NCT00910598  NCT04002934  NCT01836055  NCT03372187  NCT03364036  NCT01497262  NCT00803049  NCT01020370  NCT02486640  NCT01973491  NCT00207727  NCT02576717,have_had
covid-19,C5203670,clinically isolated syndrome,C2921627,1.12493996,disease or syndrome,57.0,NCT00001248  NCT00094172  NCT00099307  NCT00146068  NCT00616733  NCT00617383  NCT00666224  NCT00704834  NCT00725985  NCT00818103  NCT00882453  NCT00910598  NCT00922831  NCT00937157  NCT01112657  NCT01167426  NCT01250665  NCT01272128  NCT01272596  NCT01411514  NCT01413243  NCT01569451  NCT01728922  NCT01737372  NCT01804647  NCT01817166  NCT01836055  NCT01865357  NCT02043964  NCT02142764  NCT02504840  NCT02664324  NCT02671682  NCT02695394  NCT02789670  NCT02912897  NCT03369106  NCT03408093  NCT03438357  NCT03451955  NCT03541226  NCT03632473  NCT03674099  NCT03692975  NCT03744351  NCT03752307  NCT03796247  NCT03872583  NCT03888924  NCT03926637  NCT03968172  NCT04024969  NCT04038541  NCT04122989  NCT04231253  NCT04387110  NCT04510350,have_had
covid-19,C5203670,optic neuritis,C0029134,0.9787511,disease or syndrome,37.0,NCT00000146  NCT00000147  NCT00261326  NCT00323271  NCT00395200  NCT00418145  NCT00445367  NCT00622700  NCT00704834  NCT00772525  NCT00818103  NCT00854750  NCT00910598  NCT01024985  NCT01073813  NCT01274702  NCT01337986  NCT01442233  NCT01451593  NCT01596881  NCT01647880  NCT01720849  NCT01774123  NCT01802489  NCT01838174  NCT01851434  NCT01906684  NCT01986998  NCT02220244  NCT02912897  NCT03370965  NCT03656055  NCT04042363  NCT04131764  NCT04202055  NCT04289909  NCT04495556,have_had
covid-19,C5203670,nervous,C0027769,0.9333131,sign or symptom,129.0,NCT00176592  NCT00501943  NCT02518776  NCT03461419  NCT02874677  NCT02571335  NCT03216915  NCT02142764  NCT01567553  NCT04281160  NCT04490044  NCT00127075  NCT03256851  NCT02493166  NCT02580435  NCT03401307  NCT02331654  NCT03963375  NCT03436927  NCT01918800  NCT04452760  NCT00704626  NCT00618085  NCT01442233  NCT02489877  NCT02805634  NCT04276324  NCT00043264  NCT00794352  NCT03033355  NCT04325074  NCT01606137  NCT03150966  NCT04496830  NCT00001156  NCT01918501  NCT02048072  NCT03816345  NCT04521439  NCT01099930  NCT01555684  NCT02504840  NCT04090996  NCT01085318  NCT02307877  NCT01816100  NCT00064909  NCT02440516  NCT02683863  NCT01906684  NCT03653585  NCT02209467  NCT03154801  NCT01517282  NCT00094172  NCT01326715  NCT03268239  NCT01377870  NCT03856801  NCT03451955  NCT00039988  NCT01195857  NCT00053417  NCT03339908  NCT00393588  NCT02967380  NCT03751306  NCT00001781  NCT02523703  NCT03290131  NCT03709290  NCT02674217  NCT04252053  NCT02659956  NCT01195870  NCT04201470  NCT04175418  NCT03087136  NCT03804047  NCT00781872  NCT03508284  NCT00674934  NCT01758224  NCT00414453  NCT03122652  NCT03659981  NCT01507636  NCT03756142  NCT00040482  NCT03974997  NCT04286828  NCT02403947  NCT01465087  NCT03262870  NCT04183751  NCT04524039  NCT02408367  NCT03458169  NCT03646929  NCT04004026  NCT02939859  NCT03655093  NCT03193086  NCT01201707  NCT00457730  NCT00321568  NCT04025554  NCT03052595  NCT03500289  NCT03001284  NCT04242056  NCT03735823  NCT03369470  NCT04369092  NCT03266965  NCT03356366  NCT02488343  NCT01384825  NCT03691077  NCT03807973  NCT03693118  NCT03806387  NCT01106365  NCT03255460  NCT02848976  NCT03692975  NCT01865357  NCT03396822  NCT04356339,have_had
